"x","y","Y","M","X","N1","N2"
"962","A1","B1",0.828501045802978,0.319665063650827,2.21246457245611,1,1
"963","A1","B1",-1.17395805704044,0.010630847946164,-0.657488710215284,1,1
"964","A1","B1",-3.06528505353994,-2.29191441232274,-0.729988721373462,1,1
"965","A1","B1",-2.99020580478872,-1.53827543248716,-0.454517131338248,1,1
"966","A1","B1",0.716669616419995,0.147864385222816,-0.89296398370792,0,1
"967","A1","B1",2.1471347871507,2.30880356348566,0.743713103691616,1,1
"968","A1","B1",1.64468911178079,0.701061694925069,-0.0662410078616343,1,1
"969","A1","B1",1.05171672293048,1.79248299320683,1.00379975821876,0,1
"970","A1","B1",0.996313434082881,0.792402464412466,0.845048482914527,1,1
"971","A1","B1",-0.6892965389884,-1.44441032439492,-1.24774091353775,1,1
"972","A1","B1",1.22607475724252,0.123658159525636,-0.621826264541522,1,1
"973","A1","B1",-0.334940611795065,-1.15407873316385,-0.684501104432023,0,1
"974","A1","B1",0.784752081270316,-0.355194009036413,-0.0304793945628977,1,1
"975","A1","B1",-0.926045570817911,-0.765917475384666,-1.35954753119738,0,1
"976","A1","B1",-1.52722596786093,-1.12683157094864,-1.19941531812613,1,1
"977","A1","B1",-1.61242418516412,-0.900378757241756,-0.0213984836060468,1,1
"978","A1","B1",0.591963421843082,0.489818839067586,-0.314578678812179,1,1
"979","A1","B1",-3.2462860548457,-2.06905037321865,-0.572458055425071,1,1
"980","A1","B1",-1.76837495590753,-2.1123648539217,-0.24913622025935,1,1
"981","A1","B1",0.678473318025053,0.908022901652534,0.136931235840742,1,1
"982","A1","B1",0.848094454154883,1.6489121471402,0.499009887818385,0,1
"983","A1","B1",-2.38776822938419,-1.98490631466544,-2.3992347892848,1,1
"984","A1","B1",0.531367037743677,0.517873220341409,-0.391486044972056,0,1
"985","A1","B1",-0.971851798319686,-0.301253159862787,-0.877656167416091,1,1
"986","A1","B1",0.785988390274309,0.810523698542241,0.327274834368429,1,1
"987","A1","B1",0.601751764893771,0.591026114436575,-0.381196154616607,1,1
"988","A1","B1",0.277079017375478,0.241065631790891,0.804678560378493,0,1
"989","A1","B1",0.166645168588768,1.48238073975586,0.838726753013874,1,1
"990","A1","B1",2.57637225932138,0.459781856913952,1.07010276321207,1,0
"991","A1","B1",-0.469959414813461,0.901339160698356,-1.22539123956106,1,1
"992","A1","B1",0.0583555560101392,0.10268267978101,1.01594826986859,0,1
"993","A1","B1",-0.422666809625487,0.430572455820863,-0.814490009074313,1,1
"994","A1","B1",1.19542783102553,0.595027587262876,1.45313098395785,1,1
"995","A1","B1",1.21173702282477,2.01807462888347,1.00608970192168,1,1
"996","A1","B1",-0.759655859429261,0.785705180601518,0.507761225404157,1,1
"997","A1","B1",-1.66751698449569,-1.86813638211264,-1.73262760593765,1,1
"998","A1","B1",2.45477888280667,1.44909798212082,0.853966156851472,1,1
"999","A1","B1",0.663075662729153,0.644618613262126,0.484900302033204,1,1
"1000","A1","B1",-0.194172311908648,0.0597042284744077,-1.08251420830969,1,1
"1001","A1","B2",0.321584181987587,0.726562690567369,0.708563296948897,1,1
"1002","A1","B2",-0.653672133940828,0.169191014357783,-1.63590612607641,1,1
"1003","A1","B2",-0.831020742480974,0.509093871976526,-0.469402531680032,1,1
"1004","A1","B2",0.205271953183557,-0.660638533170264,0.148735007081552,1,1
"1005","A1","B2",1.68242573341504,1.34000539538132,-0.0039083129147266,0,1
"1006","A1","B2",0.596707155119523,1.79862790627162,0.978973677997642,1,1
"1007","A1","B2",-1.17282450100383,-0.484020942343987,0.423692865794196,1,1
"1008","A1","B2",0.117423568310645,-0.0397442539431586,-1.87242191769712,0,1
"1009","A1","B2",1.01104973500491,-0.644217580435129,0.436103931908795,1,1
"1010","A1","B2",-1.89593433895769,-0.731342948944092,-0.49901501640394,1,1
"1011","A1","B2",1.16663793416365,-0.732127169086633,-0.101773845685935,1,1
"1012","A1","B2",-1.11815085127685,-1.01898011902545,-1.15881187059421,1,1
"1013","A1","B2",-0.646995064326032,0.20847627104779,0.353540880996459,1,1
"1014","A1","B2",1.88630815169407,-0.570849829891605,0.632824699365184,1,1
"1015","A1","B2",-0.624322507237537,-1.0659160617384,-0.25032564455103,1,1
"1016","A1","B2",-0.162266565733727,-0.370043860459743,-0.562278583506679,1,1
"1017","A1","B2",-0.781917787718656,0.830912223728203,-0.128020810732293,1,1
"1018","A1","B2",-1.19395219624559,0.216322298255294,-0.032186954615062,1,1
"1019","A1","B2",1.15081797066447,0.699666144230258,1.60210639202121,1,1
"1020","A1","B2",-1.03403043003019,-0.0645652317525758,-0.579007487534968,1,1
"1021","A1","B2",0.922079378169524,1.50964116451363,2.20781508437048,1,1
"1022","A1","B2",-1.37605749505657,0.270801916286979,-0.700565381702488,0,1
"1023","A1","B2",-0.0462513378462902,-0.180768084047764,0.186723352630033,1,1
"1024","A1","B2",-2.00533011541097,-0.284182965001859,-0.233950335484415,1,1
"1025","A1","B2",2.33261738321361,0.0707264806135812,1.84002803960559,0,1
"1026","A1","B2",-0.93260361808966,0.667246760909648,0.0814075226043131,1,1
"1027","A1","B2",-2.92026111645344,-0.842683440971806,-1.80164198108161,1,1
"1028","A1","B2",3.47695802946465,0.264076957699098,0.797571579907084,1,1
"1029","A1","B2",2.76303313221077,0.334571903185328,0.957742866386981,1,1
"1030","A1","B2",1.20669337872467,-0.856048358186484,0.337708586840975,1,1
"1031","A1","B2",0.200238710409387,-0.427745948886219,0.481102344212921,1,1
"1032","A1","B2",-1.4578284514843,-0.120818791603625,-1.15018312401109,0,1
"1033","A1","B2",1.08609657558392,-0.571497945124293,-0.015317263702647,1,1
"1034","A1","B2",-0.303250147148621,0.748700726211942,0.925125234300089,1,1
"1035","A1","B2",2.26457631756749,-0.791690463490206,0.32814518862589,0,1
"1036","A1","B2",0.900365504263369,-0.827119396904202,0.980625637894285,1,1
"1037","A1","B2",-1.19595491977567,-1.71362936385925,0.225765197079979,1,1
"1038","A1","B2",1.34255756378201,0.333139082878751,-0.2972858576269,1,1
"1039","A1","B2",-0.32424952173629,0.311225250944822,-0.16928777306151,1,1
"1040","A1","B2",-1.99186510799021,1.6778645335551,-0.631415736119188,1,1
"1041","A1","B2",-0.978994705362394,-1.22439269579892,-0.0238234099759047,1,1
"1042","A1","B2",-1.58782026475806,-0.750337828219803,-0.478022282713516,1,0
"1043","A1","B2",1.21052101820092,-0.619813084667948,-0.555046386717741,1,1
"1044","A1","B2",0.260040038355907,0.52960575249392,0.617506469220173,1,0
"1045","A1","B2",-0.368840330527036,0.559323656063647,-1.33209137396344,1,1
"1046","A1","B2",0.459289329405326,1.62389385512201,0.235837754457374,1,1
"1047","A1","B2",-0.164939749893417,-1.16322121615713,0.0450362693873694,1,0
"1048","A1","B2",0.606530469362711,-0.284517510255566,-1.37616228410148,0,1
"1049","A1","B2",-0.50824190466404,0.919176468182508,-0.0838446943587607,0,1
"1050","A1","B2",0.356043078888962,1.21508169615068,-1.16397235746864,1,0
"1051","A1","B2",2.47156098992912,0.929679028398543,2.13290497268324,1,1
"1052","A1","B2",-0.787157574083265,-1.06897237915857,-1.88494632018095,1,1
"1053","A1","B2",-0.0243870703434324,0.90134883682015,-0.106676598493976,1,0
"1054","A1","B2",-0.0837765319920872,-0.639432418255256,0.447742796976906,1,0
"1055","A1","B2",1.79084025641432,1.13550145340702,1.77043942573421,1,1
"1056","A1","B2",0.0339158503482599,0.92917963843921,-0.706734391288389,1,1
"1057","A1","B2",2.20958127242832,0.482398979303961,0.672268420971333,1,0
"1058","A1","B2",-0.322055682260892,1.56677695372472,-0.257299274741527,0,1
"1059","A1","B2",-0.0207484280077245,-0.94468166806794,0.827470795551752,1,1
"1060","A1","B2",-0.736364523212234,-0.674083271039138,1.24876749003264,0,1
"1061","A1","B2",-1.31777241359183,-0.55082610807077,-0.665831085700738,0,1
"1062","A1","B2",-2.00696907546895,-0.982005884182629,-0.84351175198262,0,1
"1063","A1","B2",0.821437634979334,-0.834404181153719,0.984336903773023,1,1
"1064","A1","B2",-2.24936682591388,-1.43289343743271,-1.14278129156041,1,1
"1065","A1","B2",0.551102844016584,-1.08384171919549,-0.591637686772774,1,1
"1066","A1","B2",0.418980605212593,-0.939714272793188,-0.868147625397444,1,1
"1067","A1","B2",0.84229780694168,-0.422990276075853,1.85560430840516,1,1
"1068","A1","B2",-0.541410110167234,-0.63720840158951,-2.05789306848621,0,0
"1069","A1","B2",-1.58897488313504,0.0823199408318386,-2.23344118797629,1,1
"1070","A1","B2",-0.762925538202994,-0.960935953011345,-0.705177985989504,1,1
"1071","A1","B2",-0.503249305238824,-0.683230158421409,0.557118349788311,1,1
"1072","A1","B2",0.609946551102227,-0.972719053867069,1.44442138557766,0,1
"1073","A1","B2",-0.660880317151619,0.0934434187437319,-1.33385935110955,1,1
"1074","A1","B2",-0.857105282394446,-1.62374795688656,0.746942761907103,1,1
"1075","A1","B2",0.678917106454826,0.85803787853449,-0.155794642058707,1,0
"1076","A1","B2",0.370053118042069,0.382558353998794,0.0169994019102871,1,0
"1077","A1","B2",-0.445297283085998,0.0337784433879116,-0.580914937091495,0,1
"1078","A1","B2",-2.07964077974181,0.291258838173111,-1.1550221439209,1,1
"1079","A1","B2",-2.02752877889667,-1.76086985972095,-0.0752993763055246,1,1
"1080","A1","B2",-2.62613044659278,0.727177288492305,-0.752876140119448,1,1
"1081","A1","B2",0.401851152582044,0.00368102365295006,-0.664345180934815,1,1
"1082","A1","B2",2.02210037201172,0.428410363532176,0.776110049658139,1,1
"1083","A1","B2",1.53586037912359,-0.691283598629085,2.45664709126027,1,0
"1084","A1","B2",0.675983578816616,-0.362332537069869,-0.470429850795532,1,1
"1085","A1","B2",-2.93692834550177,-2.80551527272899,-1.29792504793593,0,1
"1086","A1","B2",1.25005868107621,-0.855927283761194,1.01787895320192,0,1
"1087","A1","B2",-0.438650816969931,0.170530523878662,0.236220743365771,1,1
"1088","A1","B2",-1.57362161754055,-1.04934960544416,-2.1306375423966,1,1
"1089","A1","B2",-0.734877927903155,-1.75613791188697,0.540328982480228,1,1
"1090","A1","B2",0.894000332915384,-0.950797919014082,0.0760101474538787,1,1
"1091","A1","B2",0.425621269973945,1.70858202180804,0.513603117730282,1,1
"1092","A1","B2",0.184066632208775,0.915511813708634,0.254932573006599,1,1
"1093","A1","B2",-0.995600177404475,-0.769435899861742,0.0340290504807873,1,1
"1094","A1","B2",0.76860215358813,0.494267420279934,1.04506237553634,1,1
"1095","A1","B2",-1.05113297361251,0.520681699212528,-0.851411413507084,1,1
"1096","A1","B2",0.686752296875788,-1.23433939663858,-1.5981355018369,1,1
"1097","A1","B2",0.235325363388754,0.27605453937834,0.550267751866142,1,1
"1098","A1","B2",-1.4882164734907,-1.90062552983896,-0.883923370089255,1,1
"1099","A1","B2",2.24119634764417,1.08932428003052,0.974845287307425,1,1
"1100","A1","B2",1.8252695568691,0.275653663333497,1.13741851193418,1,1
"1101","A1","B2",-0.521789992518739,0.0173354746326821,-0.14722577501022,0,1
"1102","A1","B2",-2.18178934398579,-0.267300591360223,-2.36383801237125,0,1
"1103","A1","B2",1.4751783753349,-0.708748173459889,0.516263515774971,0,1
"1104","A1","B2",1.29624604819009,0.929987695206501,0.870517790399519,1,1
"1105","A1","B2",0.221826908038653,-0.998812306845479,1.0016772447535,1,1
"1106","A1","B2",3.51244180612688,1.67655206411569,0.547778551291126,1,1
"1107","A1","B2",1.72133036192778,0.21546574846582,1.24007965049645,1,1
"1108","A1","B2",2.38088153213553,0.599893353896904,-0.167367373455735,1,1
"1109","A1","B2",-3.54599701616348,-0.41794616312638,-2.0874602071001,1,1
"1110","A1","B2",-0.553708261581505,0.0581387661253823,-0.121512921630887,1,1
"1111","A1","B2",-0.0747204022134563,1.41634794228188,0.240968024790415,1,1
"1112","A1","B2",0.979482901108655,-1.83323589727304,0.0562552634246448,1,0
"1113","A1","B2",-0.256916158998405,-1.29192754211844,-0.972331262332145,1,1
"1114","A1","B2",-0.765271990056547,-0.14384585708005,-1.4703648589094,1,1
"1115","A1","B2",0.0743896500616821,1.16329870958839,-1.50409675727811,1,1
"1116","A1","B2",-0.673552124021244,-0.0524106173237612,-0.900571768485534,1,1
"1117","A1","B2",0.0823942433918616,-0.957343217337039,1.18054217167366,1,1
"1118","A1","B2",1.15297941473878,0.74651075954126,-0.0419503083365778,0,1
"1119","A1","B2",-1.29335712906975,-3.06635526072517,-1.39873066567214,0,1
"1120","A1","B2",1.34324269828467,-0.930138765326758,0.682953312196699,1,1
"1121","A1","B2",-0.749836745390559,-0.284962263910873,0.159895862138854,1,1
"1122","A1","B2",-0.349173589073648,-0.00683788023486401,-0.189256026955103,1,1
"1123","A1","B2",0.633265980854626,0.0814431212604132,1.02507092427947,1,1
"1124","A1","B2",0.385939550126633,1.76263207422896,-1.6008872511273,1,1
"1125","A1","B2",-2.21266707591212,0.196472065113489,-1.92757708268618,1,1
"1126","A1","B2",-0.367064803664951,-2.35725945873977,-1.31295124519343,1,1
"1127","A1","B2",0.64311362718939,-0.12328377484467,0.954382105418546,1,1
"1128","A1","B2",2.25666486326085,1.25121414211741,0.770295230005345,1,1
"1129","A1","B2",0.782211953224124,-0.237610147575339,0.144303193426014,0,1
"1130","A1","B2",-0.396739954289821,-1.96141606883488,0.260626969763902,1,1
"1131","A1","B2",1.58182119748357,0.167124285805779,0.742470653738625,0,1
"1132","A1","B2",0.482285387803261,-1.29959849841922,-0.363614144910596,1,1
"1133","A1","B2",0.365690957345571,-1.41340936825373,0.220443302688456,0,1
"1134","A1","B2",-3.10624395229839,-1.29040416265153,-1.43902939875342,1,1
"1135","A1","B2",-1.89978800095179,-1.16588640443749,-1.05545469802302,0,1
"1136","A1","B2",-1.13045797232305,0.138173315587931,-1.0368985179262,1,1
"1137","A1","B2",1.05518029810628,-0.00875424236490381,1.25226594073899,1,0
"1138","A1","B2",-1.46830613580607,-0.627150050964473,-0.465975226587436,0,1
"1139","A1","B2",2.17432049000601,1.24804910935379,0.680113804825585,1,1
"1140","A1","B2",-1.0291670754483,-0.889949772067001,-1.69482429951527,1,1
"1141","A1","B2",0.469378260617084,-0.379641671745347,-0.249541980935802,1,1
"1142","A1","B2",-3.30940881802037,-1.48822190753745,-1.1686598803033,1,1
"1143","A1","B2",1.80157967201012,-0.754848266215573,1.2280202353575,1,1
"1144","A1","B2",1.21217029085451,1.26336168548404,0.816940877416824,1,1
"1145","A1","B2",-0.807554623718918,-0.188558897606835,0.769213639295648,1,1
"1146","A1","B2",1.13876414847287,-1.33069027095169,-1.17688022442799,1,1
"1147","A1","B2",-0.108094960108217,-1.10701933135963,0.238822715535249,0,1
"1148","A1","B2",-3.26621149425879,-0.94595765211327,-2.42672827071712,1,1
"1149","A1","B2",-1.0940657606137,-0.296809499870776,-0.250723018971267,1,1
"1150","A1","B2",-1.26590905686386,0.749850557996725,-1.68893584793425,1,0
"1151","A1","B2",0.380066462191688,1.91511343424461,0.551446699979223,1,1
"1152","A1","B2",-0.614084529761977,0.53034402588754,-0.844050362356715,1,1
"1153","A1","B2",-1.96394327833019,-0.179079590359804,-0.0348931499033229,1,0
"1154","A1","B2",0.595134194299038,0.100360796928213,0.819567824779334,0,1
"1155","A1","B2",-1.48632222556084,-0.701958106944246,-1.27382533443641,1,1
"1156","A1","B2",-2.06511999089909,-0.503533494476645,-0.115318430878863,1,1
"1157","A1","B2",1.6086428020708,1.13022495665686,0.107920604519193,1,0
"1158","A1","B2",3.09237164718711,1.07233573224618,1.42155580101901,1,1
"1159","A1","B2",-1.53405533464877,-1.53879950877947,0.0486002002020826,0,1
"1160","A1","B2",0.93353737883941,0.328485017790342,1.58970588902792,0,1
"1161","A1","B2",-0.637395074547623,-0.138498536689648,0.00871044214528754,1,1
"1162","A1","B2",-0.142355421789484,-0.907775309560591,-0.419968823008532,1,1
"1163","A1","B2",3.26023281144025,0.377893763893915,0.577719619598842,1,1
"1164","A1","B2",-0.431868555429229,0.115714478171424,-1.09759395701509,1,1
"1165","A1","B2",0.309370140952227,0.992447892254999,0.49603303233242,1,1
"1166","A1","B2",-1.77880688923739,-0.993166359052073,-0.90600878135138,1,1
"1167","A1","B2",-0.511688562267239,1.62737947856114,-0.212043950989468,1,1
"1168","A1","B2",-2.52582818783172,-0.23754839999804,0.63819585889808,0,1
"1169","A1","B2",1.71837397693073,0.409715103056386,1.38325626197964,1,1
"1170","A1","B2",-1.9794978837309,-1.42069480833665,-2.65696888329475,1,1
"1171","A1","B2",-2.5184836540846,-2.84193927779218,-1.2936468939472,1,1
"1172","A1","B2",0.338416958700397,-0.551594646202027,0.189544265557517,1,1
"1173","A1","B2",-0.925665238945083,0.268698077531186,-1.12256816814239,1,1
"1174","A1","B2",0.0772939224317109,0.172538917505421,-0.661025798762982,1,1
"1175","A1","B2",-0.498175355707047,-0.745478040177239,0.87129479481944,0,1
"1176","A1","B2",1.31376438062966,1.96560592757325,1.23492962925416,0,1
"1177","A1","B2",0.414678863794946,-0.349112903259803,0.0531482443614439,1,0
"1178","A1","B2",-0.361729779511317,0.588719751967093,-1.65309552132873,1,1
"1179","A1","B2",-0.933351985830753,-0.725517390090094,-0.90161359969303,0,1
"1180","A1","B2",-3.02324260201495,-0.898387163013087,-2.48221676589628,1,1
"1181","A1","B2",1.35337214734709,2.26259788569633,0.76718560188192,1,1
"1182","A1","B2",-0.847272153930564,0.388694337276233,-0.380588317770405,1,1
"1183","A1","B2",0.3629994033221,0.62943620356775,-0.151769484109495,1,0
"1184","A1","B2",-0.794367354468709,1.23006134056733,-0.948410380785973,1,1
"1185","A1","B2",-0.703579961321745,1.16529637231563,-1.1503493742994,0,0
"1186","A1","B2",0.936630624804157,-0.370574611185942,-0.180182319124639,1,0
"1187","A1","B2",1.09398847366596,-0.0128391386212105,1.02367590927129,1,1
"1188","A1","B2",-2.47684701742835,1.16778285854089,-0.909661243639299,1,1
"1189","A1","B2",2.24438664175793,1.46638171516943,1.00780676339746,1,1
"1190","A1","B2",-0.056407285663667,-0.279202682480803,0.736403704151708,0,1
"1191","A1","B2",-1.62017528181474,-1.38967075836147,-1.09430711684934,1,1
"1192","A1","B2",1.11588106933211,1.58496031043101,0.599844955614828,1,1
"1193","A1","B2",-0.978297779322193,-0.800372926713695,0.102895338592232,1,1
"1194","A1","B2",0.338236346160907,-1.35763802292122,0.518927337537325,1,0
"1195","A1","B2",2.00579019328754,-0.645042899041218,0.0258648100064074,1,1
"1196","A1","B2",-1.6353753482928,-1.39519534233087,-1.74403234037853,1,1
"1197","A1","B2",1.24140618257495,2.91433859750844,-0.19995526649876,1,1
"1198","A1","B2",-0.750460695710054,-0.368252765322347,-0.491900542855293,0,1
"1199","A1","B2",-0.246533390610496,0.465176717194085,0.229331341296838,1,1
"1200","A1","B2",2.65993787249245,0.674951738026381,0.414540776875865,0,1
"1201","A1","B2",-0.403543726317599,-0.297086843885011,0.544568349749484,1,1
"1202","A1","B2",1.46240722761308,-1.96102296494324,-0.162652402805558,1,0
"1203","A1","B2",-1.03615842711195,0.138625979024824,-0.796407958682723,1,1
"1204","A1","B2",0.942331327383481,1.52070853990486,1.03837102018747,1,0
"1205","A1","B2",1.10239993905096,1.85733809371687,0.0836125326659685,1,1
"1206","A1","B2",1.45538285316847,0.532937549054454,-0.150292034033755,1,1
"1207","A1","B2",-0.841880920927161,0.157165193567683,-0.246552207440609,1,1
"1208","A1","B2",1.12068205812183,0.214092917298995,0.662331497936856,1,1
"1209","A1","B2",1.91140550799041,1.65039836817904,-0.222470014902954,1,1
"1210","A1","B2",0.998379991317568,-0.624556434217564,0.500748271926125,1,1
"1211","A1","B2",-0.881718620843708,-0.94326140535073,-0.545049128495542,1,1
"1212","A1","B2",2.71752494500288,1.70190248305587,1.80785205592035,1,1
"1213","A1","B2",-0.508338122373371,-1.18101718512645,0.0759773297427746,1,1
"1214","A1","B2",-0.593894616024297,0.0891655082987723,0.79202983762533,0,1
"1215","A1","B2",1.73978675893432,0.990253207592343,1.09910523366304,1,1
"1216","A1","B2",0.555868617385484,0.376015918888223,0.00418590968333102,1,1
"1217","A1","B2",1.02661424948645,0.407135492424925,0.550968584491733,1,1
"1218","A1","B2",-0.877885368758845,-1.35751029883887,0.392583429859086,1,1
"1219","A1","B2",1.69508878965079,-0.15484713459076,1.21618807649485,1,1
"1220","A1","B2",-0.476694369502001,-1.03813816681823,0.0575606850981596,1,1
"1221","A1","B2",-0.258677455759758,-0.138952547763502,-0.0294341852857574,1,1
"1222","A1","B2",0.822463918047602,0.262524141098043,0.716769505655211,0,1
"1223","A1","B2",-2.87430289327516,-0.863446470596171,-2.03829491302207,1,1
"1224","A1","B2",-0.564509193417395,-0.169654599483239,-0.512581119069139,0,1
"1225","A1","B2",-1.70716524913148,0.289057905612145,-0.29191265717438,1,1
"1226","A1","B2",-2.45670198732382,0.431393989518724,-0.637495715594632,0,1
"1227","A1","B2",0.157445883407529,-1.02812440038975,0.405727770780537,1,1
"1228","A1","B2",-0.37532398303153,0.0376871404058867,0.487423650091959,1,0
"1229","A1","B2",1.02637507646911,-1.12430622228823,-0.274935499935525,1,1
"1230","A1","B2",-1.52534830203423,-1.03136185704969,-1.59550567930937,0,1
"1231","A1","B2",0.625431533887002,0.785864636654798,-0.698166294773849,1,0
"1232","A1","B2",-0.393862714619701,1.04054776351658,0.0594024573092576,1,1
"1233","A1","B2",-2.19171378295915,-1.35070395551602,-1.63152091364965,1,1
"1234","A1","B2",-4.64110242152066,-1.46224461022274,-2.41877524950663,0,1
"1235","A1","B2",1.05976007354495,0.198064287125391,-1.29882985505564,1,1
"1236","A1","B2",-0.371747402460706,0.56930080042955,0.207550685772335,1,1
"1237","A1","B2",-0.484576739153336,0.850786890589125,-0.747790874211148,0,1
"1238","A1","B2",0.697725233629928,0.346504237307551,0.286074041320364,1,1
"1239","A1","B2",0.477498910052906,0.725495911837467,0.0371323492706974,0,1
"1240","A1","B2",-0.0482622377652381,0.22118393601887,-0.47668287324634,1,1
"1241","A1","B2",-1.65726781020133,-1.68753226302196,-1.34047315820758,0,1
"1242","A1","B2",0.847222055548661,-0.140351495397619,0.392909780560565,1,1
"1243","A1","B2",0.715132552811203,2.21928576884934,1.82294383555939,1,0
"1244","A1","B2",0.286517546644027,-0.0646735021237238,0.427385080912665,1,1
"1245","A1","B2",-0.321140851665258,-0.665852335391692,-0.763451082724397,0,1
"1246","A1","B2",-1.57790975738865,-0.575767594680159,-1.16038235523094,1,1
"1247","A1","B2",-0.455507654537701,-0.628789749589204,-1.55980513195426,1,1
"1248","A1","B2",-1.15218313980551,-0.855686672559997,-0.836869856530097,0,1
"1249","A1","B2",0.993278848392103,1.47704595543443,1.37219663876124,1,1
"1250","A1","B2",0.0133311188460543,0.0276397179517983,-1.60506365398412,1,1
"1251","A1","B2",1.2560756693196,1.9071716054386,0.969878678333237,1,1
"1252","A1","B2",-0.172267605357897,-0.529615288698977,-1.59865751239124,0,1
"1253","A1","B2",-1.21839203214443,-1.11940311324417,-0.380910683327711,1,1
"1254","A1","B2",0.199358256067757,-1.16692431223316,-0.270426783031594,1,1
"1255","A1","B2",-0.363344214333143,0.0825760897406567,0.141086415044356,1,1
"1256","A1","B2",-0.0487335066496236,1.19784672843553,-0.831106796033653,1,1
"1257","A1","B2",-0.964115832946047,-0.241201269716827,-0.345685554601327,1,1
"1258","A1","B2",-0.347864740762431,-0.554633338397175,-0.838077188217069,1,1
"1259","A1","B2",1.28150319358894,1.13443189058181,-0.262799474060756,1,1
"1260","A1","B2",0.222689376828513,2.09047978643592,-0.16169497615065,1,1
"1261","A1","B2",-1.67711118956936,1.54985127007085,-0.67570061834516,1,1
"1262","A1","B2",-0.710488103970538,-0.962516344346214,-2.05100236085903,1,1
"1263","A1","B2",3.14626725029287,0.676303651467763,2.44133270968988,1,1
"1264","A1","B2",-1.06475618913508,-0.428743162068992,-0.0917150972548045,1,1
"1265","A1","B2",0.365137425054054,0.959969736134774,1.26877226254985,1,0
"1266","A1","B2",2.16530130354306,0.342611311829964,1.79124844968679,1,1
"1267","A1","B2",-0.111497830918607,0.0338999721502606,0.398434676917423,1,0
"1268","A1","B2",-0.611833717831168,-1.14954448279391,-0.584336394249488,1,1
"1269","A1","B2",0.91049360467242,1.38271081211355,-0.0631895382374508,0,0
"1270","A1","B2",-1.86050126772993,-1.48835745263017,-0.543871705057832,1,1
"1271","A1","B2",-0.663170686868107,0.39251182184017,-0.316252458418012,1,1
"1272","A1","B2",0.398857955359272,-2.22226210433769,0.491832250940295,1,1
"1273","A1","B2",2.54583390918657,0.411570016339798,2.00886172490661,1,1
"1274","A1","B2",1.1023484068879,-0.553926877439446,1.22244727916017,1,1
"1275","A1","B2",-0.652535614401059,-0.351339459524361,-0.659912186727539,1,1
"1276","A1","B2",-0.0427655190840579,0.382887487695468,0.0346548241188647,1,1
"1277","A1","B2",2.03898929883284,0.851490227193388,-0.202061150903503,1,1
"1278","A1","B2",-0.202422905123116,-1.62969537177836,0.0283264447858264,0,1
"1279","A1","B2",0.462995712001204,-0.66102370487471,1.19860681220108,0,1
"1280","A1","B2",-1.0945155567496,-1.05742705726498,-0.706133519516212,1,1
"1281","A1","B2",0.707363244402889,0.487133680534167,0.900198319906007,1,0
"1282","A1","B2",-1.95174160002615,-1.28460142408861,-1.35247213390412,1,1
"1283","A1","B2",3.40010650119958,0.490605685790097,1.75817753411339,1,1
"1284","A1","B2",0.786557208736188,1.29816459264286,0.556292139497789,1,1
"1285","A1","B2",0.148845759139034,-0.459388160574587,-0.153783322394562,1,1
"1286","A1","B2",0.348384419739847,0.567735956665003,-0.0477146198773533,1,1
"1287","A1","B2",-1.35413536895379,-2.21795058170673,-0.783167644711727,1,1
"1288","A1","B2",-0.900154057849399,1.38699876412261,-2.41601560535745,1,1
"1289","A1","B2",0.563602286469462,1.48369076179632,-0.25476110124975,0,1
"1290","A1","B2",-0.995396254667292,-1.61270781624524,-2.3884422832499,1,1
"1291","A1","B2",-1.0898100834434,-1.64657707209026,-0.994147470461329,0,1
"1292","A1","B2",0.684111734338978,1.07651574825262,-0.121848586151771,1,0
"1293","A1","B2",0.946962713847577,-0.0902101727156668,0.241196339698384,1,1
"1294","A1","B2",-0.502878322177746,-1.35806339776863,-0.311053181674738,1,0
"1295","A1","B2",2.35144714540694,0.135172972532654,0.545074994734464,1,1
"1296","A1","B2",3.46152176514214,0.928405114588017,1.99449561480081,1,1
"1297","A1","B2",-0.636724542037681,-0.50224103678808,-1.54887324730041,1,1
"1298","A1","B2",0.61484594363307,0.127022905628465,-0.174993369138879,1,1
"1299","A1","B2",-2.11375738486588,1.50078365007113,-2.2975792682285,0,0
"1300","A1","B2",-1.47379406906782,0.251263107978349,-1.73945047207336,1,1
"1301","A1","B2",-0.490646823097866,-1.01468816734159,0.971176628685588,1,1
"1302","A1","B2",0.63938432052776,0.516499244397076,1.03513838326103,1,1
"1303","A1","B2",1.10482424133708,-0.201531119309403,1.36291553049923,1,1
"1304","A1","B2",-0.082031683821938,1.16758548297627,0.00854313952540683,1,1
"1305","A1","B2",0.305119241721587,-1.11363685486207,-0.218453247479359,1,1
"1306","A1","B2",-0.366898870230231,-1.46728992734136,-0.453737717849579,0,1
"1307","A1","B2",-0.655198439990703,1.44729278367751,0.611661164838194,1,0
"1308","A1","B2",0.233301234933015,0.227628940874488,1.62136253652623,0,1
"1309","A1","B2",1.29698586322995,0.144092881376648,0.675820137485749,1,1
"1310","A1","B2",0.786958378446174,0.157292906368364,0.878585609478142,1,1
"1311","A1","B2",2.14338779908585,0.980725102941585,1.34481309812327,1,1
"1312","A1","B2",-0.655024406082789,-1.33698818318136,-1.05241447937382,1,0
"1313","A1","B2",-0.0941623567648915,-0.214354975185482,1.56111283142235,1,1
